Ticker,date,open,high,low,close,volume,Stock_exchange,IPO_Date,Headquarters,CEO,Products_and_Services,Primary_Competitors,Significant_Historical_Events
AMZN,2008-07,72.21,82.38,76.34,62.99,215813300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2008-08,76.36,91.75,80.81,74.05,149044400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2008-09,83.16,86.77,72.76,61.32,192463400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2008-10,71.78,71.99,57.24,43.31,332074700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2008-11,56.35,58.73,42.7,34.68,228051500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2008-12,42.0,54.85,51.28,38.82,206194300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-01,51.35,59.74,58.82,47.63,204072300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-02,58.57,67.36,64.79,58.13,186780200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-03,63.94,75.61,73.44,59.82,227672300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-04,73.015,86.68,80.52,71.71,185032000.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-05,80.38,83.6,77.99,73.1,137603400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-06,78.21,88.56,83.66,76.25,152085400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-07,84.42,94.4,85.76,75.41,175461400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-08,86.56,88.2,81.19,80.25,112622900.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-09,80.74,94.5,93.36,77.51,128121800.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-10,92.5,125.68,118.81,88.27,268616400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-11,118.66,136.08,135.91,116.25,160305100.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2009-12,136.97,145.91,134.52,125.6474,207471100.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-01,136.25,136.61,125.41,118.12,230861000.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-02,123.18,124.86,118.4,113.82,210145800.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-03,118.85,138.19,135.77,117.53,158042600.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-04,135.8,151.09,137.1,130.78,173025100.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-05,137.2,139.44,125.46,117.52,140909900.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-06,124.97,129.15,109.26,106.01,133378500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-07,108.9,124.88,117.89,105.8,175326200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-08,119.15,130.81,124.83,117.57,113419800.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-09,126.36,161.78,157.06,126.17,134321000.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-10,157.06,171.99,165.23,151.4,142883500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-11,164.45,181.8425,175.4,156.77,131011400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2010-12,179.16,185.65,180.0,173.09,93661700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-01,181.37,191.6,169.64,166.9,113611300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-02,170.52,191.4,173.29,169.51,95776400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-03,173.53,181.57,180.13,160.59,118979100.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-04,181.58,197.8,195.81,175.37,116749400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-05,196.57,206.39,196.69,190.88,106274500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-06,196.06,206.25,204.49,181.59,95563700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-07,205.55,227.2,222.52,203.61,92808500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-08,225.0,227.45,215.23,177.1,155194700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-09,215.28,244.0,216.23,204.47,143623300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-10,217.01,246.71,213.51,196.51,159214400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-11,208.11,222.35,192.29,181.51,136588100.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2011-12,191.85,199.66,173.1,166.97,125595200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-01,175.89,196.5,194.44,173.5,110536900.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-02,173.81,193.57,179.69,172.0,146580400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-03,179.89,209.85,202.51,176.58,112975100.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-04,198.02,233.84,231.9,183.65,110535400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-05,229.4,232.97,212.91,207.11,92774300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-06,208.44,228.35,228.35,206.37,65745600.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-07,229.3,240.74,233.3,212.61,77340200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-08,234.14,250.0,248.27,228.66,60192400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-09,248.27,264.11,254.32,244.66,63570500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-10,255.4,261.9,232.8931,222.92,81568500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-11,234.23,252.65,252.05,218.18,67213600.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2012-12,252.54,263.11,250.87,242.75,60871200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-01,256.08,284.72,265.5,253.26,84226400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-02,268.93,274.3,264.27,255.11,68661700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-03,263.27,277.4,266.49,252.07,58505700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-04,266.98,275.8,253.81,248.56,76916200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-05,253.9,271.91,269.2,245.75,59050500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-06,268.96,283.34,277.69,262.95,58575800.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-07,279.0,313.62,301.22,277.16,67536900.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-08,303.08,306.21,280.98,279.33,43773900.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-09,284.73,320.57,312.64,284.17,43468800.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-10,314.22,368.4,364.03,296.5025,77295400.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-11,365.63,394.0999,393.62,341.88,54207700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2013-12,399.0,405.63,398.79,379.5,55686700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-01,398.8,408.06,358.69,357.76,81011900.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-02,358.98,365.865,362.1,337.73,83009000.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-03,358.735,383.11,336.365,330.88,75253500.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-04,338.09,348.295,304.13,288.0,138278700.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-05,304.13,314.87,312.55,284.38,78579200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-06,312.59,340.7199,324.78,303.84,76493200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-07,325.86,364.85,312.99,311.86,99337300.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-08,313.69,346.67,339.04,304.588,62015200.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-09,339.98,349.38,322.44,317.64,68006506.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-10,322.04,325.16,305.46,284.0,111120640.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-11,306.24,341.26,338.64,292.29,68993021.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2014-12,338.12,340.64,310.35,293.03,86874154.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-01,312.58,359.5,354.53,285.25,103040529.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-02,350.05,389.37,380.16,350.01,70847240.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-03,380.85,388.4182,372.1,365.65,55502746.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-04,372.1,452.65,421.78,368.34,84404887.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-05,423.82,439.0,429.23,414.55,51984199.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-06,430.4,447.04,434.09,419.14,54989227.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-07,439.35,580.57,536.15,425.57,102069942.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-08,537.45,542.74,512.89,451.0,82893196.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-09,499.14,549.78,511.67,490.5,76602841.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-10,511.0,630.72,625.9,506.0,97188843.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-11,627.13,682.77,664.8,620.41,87301503.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2015-12,673.75,696.44,675.89,635.27,90220804.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-01,656.29,657.715,587.0,547.18,130200780.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-02,578.15,581.8,552.52,474.0,124144797.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-03,556.29,603.24,593.64,538.58,93964682.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-04,590.49,669.98,659.59,585.25,78464320.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-05,663.92,724.23,722.79,656.0,90623145.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-06,720.9,731.5,715.62,682.115,74556809.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
AMZN,2016-07,717.32,766.0,758.81,716.54,68635440.0,NASDAQ,1997-05-15,Seattle,Andy Jassy,"E-commerce platform, cloud computing services, digital streaming services, consumer electronics, subscription services.","Walmart, Alibaba, eBay","Acquisition of Whole Foods (2017), launch of Amazon Web Services (2006)"
